三百三十二年,1288,1288,-4662,名詞,固有名詞,一般,*,*,*,332年,サンビャクサンジュウニネン,サンビャクサンジューニネン
３３３年,1288,1288,2291,名詞,固有名詞,一般,*,*,*,333年,サンビャクサンジュウサンネン,サンビャクサンジュウサンネン
三百三十三年,1288,1288,-4853,名詞,固有名詞,一般,*,*,*,333年,サンビャクサンジュウサンネン,サンビャクサンジューサンネン
３３４年,1288,1288,2587,名詞,固有名詞,一般,*,*,*,334年,サンビャクサンジュウヨンネン,サンビャクサンジュウヨンネン
三百三十四年,1288,1288,-3974,名詞,固有名詞,一般,*,*,*,334年,サンビャクサンジュウヨンネン,サンビャクサンジューヨンネン
３３５年,1288,1288,1497,名詞,固有名詞,一般,*,*,*,335年,サンビャクサンジュウゴネン,サンビャクサンジュウゴネン
三百三十五年,1288,1288,-3938,名詞,固有名詞,一般,*,*,*,335年,サンビャクサンジュウゴネン,サンビャクサンジューゴネン
３３６年,1288,1288,1972,名詞,固有名詞,一般,*,*,*,336年,サンビャクサンジュウロクネン,サンビャクサンジュウロクネン
三百三十六年,1288,1288,-5117,名詞,固有名詞,一般,*,*,*,336年,サンビャクサンジュウロクネン,サンビャクサンジューロクネン
３３７年,1288,1288,2638,名詞,固有名詞,一般,*,*,*,337年,サンビャクサンジュウナナネン,サンビャクサンジュウナナネン
三百三十七年,1288,1288,-4591,名詞,固有名詞,一般,*,*,*,337年,サンビャクサンジュウナナネン,サンビャクサンジューナナネン
３３８年,1288,1288,2441,名詞,固有名詞,一般,*,*,*,338年,サンビャクサンジュウハチネン,サンビャクサンジュウハチネン
三百三十八年,1288,1288,-3953,名詞,固有名詞,一般,*,*,*,338年,サンビャクサンジュウハチネン,サンビャクサンジューハチネン
３３９年,1288,1288,3653,名詞,固有名詞,一般,*,*,*,339年,サンビャクサンジュウキュウネン,サンビャクサンジュウキューネン
三百三十九年,1288,1288,-3455,名詞,固有名詞,一般,*,*,*,339年,サンビャクサンジュウキュウネン,サンビャクサンジューキューネン
３４０年,1288,1288,2375,名詞,固有名詞,一般,*,*,*,340年,サンビャクヨンジュウネン,サンビャクヨンジュウネン
三百四十年,1288,1288,-2498,名詞,固有名詞,一般,*,*,*,340年,サンビャクヨンジュウネン,サンビャクヨンジューネン
３４１年,1288,1288,1670,名詞,固有名詞,一般,*,*,*,341年,サンビャクヨンジュウイチネン,サンビャクヨンジュウイチネン
三百四十一年,1288,1288,-3206,名詞,固有名詞,一般,*,*,*,341年,サンビャクヨンジュウイチネン,サンビャクヨンジューイチネン
３４２年,1288,1288,2918,名詞,固有名詞,一般,*,*,*,342年,サンビャクヨンジュウニネン,サンビャクヨンジュウニネン
三百四十二年,1288,1288,-3783,名詞,固有名詞,一般,*,*,*,342年,サンビャクヨンジュウニネン,サンビャクヨンジューニネン
３４３年,1288,1288,2587,名詞,固有名詞,一般,*,*,*,343年,サンビャクヨンジュウサンネン,サンビャクヨンジュウサンネン
三百四十三年,1288,1288,-3974,名詞,固有名詞,一般,*,*,*,343年,サンビャクヨンジュウサンネン,サンビャクヨンジューサンネン
３４４年,1288,1288,2883,名詞,固有名詞,一般,*,*,*,344年,サンビャクヨンジュウヨンネン,サンビャクヨンジュウヨンネン
三百四十四年,1288,1288,-3096,名詞,固有名詞,一般,*,*,*,344年,サンビャクヨンジュウヨンネン,サンビャクヨンジューヨンネン
３４５年,1288,1288,1793,名詞,固有名詞,一般,*,*,*,345年,サンビャクヨンジュウゴネン,サンビャクヨンジュウゴネン
三百四十五年,1288,1288,-3059,名詞,固有名詞,一般,*,*,*,345年,サンビャクヨンジュウゴネン,サンビャクヨンジューゴネン
３４６年,1288,1288,2268,名詞,固有名詞,一般,*,*,*,346年,サンビャクヨンジュウロクネン,サンビャクヨンジュウロクネン
三百四十六年,1288,1288,-4238,名詞,固有名詞,一般,*,*,*,346年,サンビャクヨンジュウロクネン,サンビャクヨンジューロクネン
３４７年,1288,1288,2934,名詞,固有名詞,一般,*,*,*,347年,サンビャクヨンジュウナナネン,サンビャクヨンジュウナナネン
三百四十七年,1288,1288,-3713,名詞,固有名詞,一般,*,*,*,347年,サンビャクヨンジュウナナネン,サンビャクヨンジューナナネン
３４８年,1288,1288,2737,名詞,固有名詞,一般,*,*,*,348年,サンビャクヨンジュウハチネン,サンビャクヨンジュウハチネン
三百四十八年,1288,1288,-3074,名詞,固有名詞,一般,*,*,*,348年,サンビャクヨンジュウハチネン,サンビャクヨンジューハチネン
３４９年,1288,1288,3949,名詞,固有名詞,一般,*,*,*,349年,サンビャクヨンジュウキュウネン,サンビャクヨンジュウキューネン
三百四十九年,1288,1288,-2577,名詞,固有名詞,一般,*,*,*,349年,サンビャクヨンジュウキュウネン,サンビャクヨンジューキューネン
３５０年,1288,1288,1285,名詞,固有名詞,一般,*,*,*,350年,サンビャクゴジュウネン,サンビャクゴジュウネン
三百五十年,1288,1288,-2461,名詞,固有名詞,一般,*,*,*,350年,サンビャクゴジュウネン,サンビャクゴジューネン
３５１年,1288,1288,580,名詞,固有名詞,一般,*,*,*,351年,サンビャクゴジュウイチネン,サンビャクゴジュウイチネン
三百五十一年,1288,1288,-3169,名詞,固有名詞,一般,*,*,*,351年,サンビャクゴジュウイチネン,サンビャクゴジューイチネン
３５２年,1288,1288,1828,名詞,固有名詞,一般,*,*,*,352年,サンビャクゴジュウニネン,サンビャクゴジュウニネン
三百五十二年,1288,1288,-3747,名詞,固有名詞,一般,*,*,*,352年,サンビャクゴジュウニネン,サンビャクゴジューニネン
３５３年,1288,1288,1497,名詞,固有名詞,一般,*,*,*,353年,サンビャクゴジュウサンネン,サンビャクゴジュウサンネン
三百五十三年,1288,1288,-3938,名詞,固有名詞,一般,*,*,*,353年,サンビャクゴジュウサンネン,サンビャクゴジューサンネン
３５４年,1288,1288,1793,名詞,固有名詞,一般,*,*,*,354年,サンビャクゴジュウヨンネン,サンビャクゴジュウヨンネン
三百五十四年,1288,1288,-3059,名詞,固有名詞,一般,*,*,*,354年,サンビャクゴジュウヨンネン,サンビャクゴジューヨンネン
３５５年,1288,1288,703,名詞,固有名詞,一般,*,*,*,355年,サンビャクゴジュウゴネン,サンビャクゴジュウゴネン
三百五十五年,1288,1288,-3023,名詞,固有名詞,一般,*,*,*,355年,サンビャクゴジュウゴネン,サンビャクゴジューゴネン
３５６年,1288,1288,1178,名詞,固有名詞,一般,*,*,*,356年,サンビャクゴジュウロクネン,サンビャクゴジュウロクネン
三百五十六年,1288,1288,-4202,名詞,固有名詞,一般,*,*,*,356年,サンビャクゴジュウロクネン,サンビャクゴジューロクネン
３５７年,1288,1288,1844,名詞,固有名詞,一般,*,*,*,357年,サンビャクゴジュウナナネン,サンビャクゴジュウナナネン
三百五十七年,1288,1288,-3676,名詞,固有名詞,一般,*,*,*,357年,サンビャクゴジュウナナネン,サンビャクゴジューナナネン
３５８年,1288,1288,1647,名詞,固有名詞,一般,*,*,*,358年,サンビャクゴジュウハチネン,サンビャクゴジュウハチネン
三百五十八年,1288,1288,-3038,名詞,固有名詞,一般,*,*,*,358年,サンビャクゴジュウハチネン,サンビャクゴジューハチネン
３５９年,1288,1288,2859,名詞,固有名詞,一般,*,*,*,359年,サンビャクゴジュウキュウネン,サンビャクゴジュウキューネン
三百五十九年,1288,1288,-2540,名詞,固有名詞,一般,*,*,*,359年,サンビャクゴジュウキュウネン,サンビャクゴジューキューネン
３６０年,1288,1288,1760,名詞,固有名詞,一般,*,*,*,360年,サンビャクロクジュウネン,サンビャクロクジュウネン
三百六十年,1288,1288,-3640,名詞,固有名詞,一般,*,*,*,360年,サンビャクロクジュウネン,サンビャクロクジューネン
３６１年,1288,1288,1055,名詞,固有名詞,一般,*,*,*,361年,サンビャクロクジュウイチネン,サンビャクロクジュウイチネン
三百六十一年,1288,1288,-4348,名詞,固有名詞,一般,*,*,*,361年,サンビャクロクジュウイチネン,サンビャクロクジューイチネン
３６２年,1288,1288,2303,名詞,固有名詞,一般,*,*,*,362年,サンビャクロクジュウニネン,サンビャクロクジュウニネン
三百六十二年,1288,1288,-4926,名詞,固有名詞,一般,*,*,*,362年,サンビャクロクジュウニネン,サンビャクロクジューニネン
３６３年,1288,1288,1972,名詞,固有名詞,一般,*,*,*,363年,サンビャクロクジュウサンネン,サンビャクロクジュウサンネン
三百六十三年,1288,1288,-5117,名詞,固有名詞,一般,*,*,*,363年,サンビャクロクジュウサンネン,サンビャクロクジューサンネン
３６４年,1288,1288,2268,名詞,固有名詞,一般,*,*,*,364年,サンビャクロクジュウヨンネン,サンビャクロクジュウヨンネン
三百六十四年,1288,1288,-4238,名詞,固有名詞,一般,*,*,*,364年,サンビャクロクジュウヨンネン,サンビャクロクジューヨンネン
３６５年,1288,1288,1178,名詞,固有名詞,一般,*,*,*,365年,サンビャクロクジュウゴネン,サンビャクロクジュウゴネン
三百六十五年,1288,1288,-4202,名詞,固有名詞,一般,*,*,*,365年,サンビャクロクジュウゴネン,サンビャクロクジューゴネン
３６６年,1288,1288,1653,名詞,固有名詞,一般,*,*,*,366年,サンビャクロクジュウロクネン,サンビャクロクジュウロクネン
三百六十六年,1288,1288,-5380,名詞,固有名詞,一般,*,*,*,366年,サンビャクロクジュウロクネン,サンビャクロクジューロクネン
３６７年,1288,1288,2320,名詞,固有名詞,一般,*,*,*,367年,サンビャクロクジュウナナネン,サンビャクロクジュウナナネン
三百六十七年,1288,1288,-4855,名詞,固有名詞,一般,*,*,*,367年,サンビャクロクジュウナナネン,サンビャクロクジューナナネン
３６８年,1288,1288,2123,名詞,固有名詞,一般,*,*,*,368年,サンビャクロクジュウハチネン,サンビャクロクジュウハチネン
三百六十八年,1288,1288,-4217,名詞,固有名詞,一般,*,*,*,368年,サンビャクロクジュウハチネン,サンビャクロクジューハチネン
３６９年,1288,1288,3334,名詞,固有名詞,一般,*,*,*,369年,サンビャクロクジュウキュウネン,サンビャクロクジュウキューネン
三百六十九年,1288,1288,-3719,名詞,固有名詞,一般,*,*,*,369年,サンビャクロクジュウキュウネン,サンビャクロクジューキューネン
３７０年,1288,1288,2426,名詞,固有名詞,一般,*,*,*,370年,サンビャクナナジュウネン,サンビャクナナジュウネン
三百七十年,1288,1288,-3115,名詞,固有名詞,一般,*,*,*,370年,サンビャクナナジュウネン,サンビャクナナジューネン
３７１年,1288,1288,1722,名詞,固有名詞,一般,*,*,*,371年,サンビャクナナジュウイチネン,サンビャクナナジュウイチネン
三百七十一年,1288,1288,-3823,名詞,固有名詞,一般,*,*,*,371年,サンビャクナナジュウイチネン,サンビャクナナジューイチネン
３７２年,1288,1288,2969,名詞,固有名詞,一般,*,*,*,372年,サンビャクナナジュウニネン,サンビャクナナジュウニネン
三百七十二年,1288,1288,-4401,名詞,固有名詞,一般,*,*,*,372年,サンビャクナナジュウニネン,サンビャクナナジューニネン
３７３年,1288,1288,2638,名詞,固有名詞,一般,*,*,*,373年,サンビャクナナジュウサンネン,サンビャクナナジュウサンネン
三百七十三年,1288,1288,-4591,名詞,固有名詞,一般,*,*,*,373年,サンビャクナナジュウサンネン,サンビャクナナジューサンネン
３７４年,1288,1288,2934,名詞,固有名詞,一般,*,*,*,374年,サンビャクナナジュウヨンネン,サンビャクナナジュウヨンネン
三百七十四年,1288,1288,-3713,名詞,固有名詞,一般,*,*,*,374年,サンビャクナナジュウヨンネン,サンビャクナナジューヨンネン
３７５年,1288,1288,1844,名詞,固有名詞,一般,*,*,*,375年,サンビャクナナジュウゴネン,サンビャクナナジュウゴネン
三百七十五年,1288,1288,-3676,名詞,固有名詞,一般,*,*,*,375年,サンビャクナナジュウゴネン,サンビャクナナジューゴネン
３７６年,1288,1288,2320,名詞,固有名詞,一般,*,*,*,376年,サンビャクナナジュウロクネン,サンビャクナナジュウロクネン
三百七十六年,1288,1288,-4855,名詞,固有名詞,一般,*,*,*,376年,サンビャクナナジュウロクネン,サンビャクナナジューロクネン
３７７年,1288,1288,2986,名詞,固有名詞,一般,*,*,*,377年,サンビャクナナジュウナナネン,サンビャクナナジュウナナネン
三百七十七年,1288,1288,-4330,名詞,固有名詞,一般,*,*,*,377年,サンビャクナナジュウナナネン,サンビャクナナジューナナネン
３７８年,1288,1288,2789,名詞,固有名詞,一般,*,*,*,378年,サンビャクナナジュウハチネン,サンビャクナナジュウハチネン
三百七十八年,1288,1288,-3692,名詞,固有名詞,一般,*,*,*,378年,サンビャクナナジュウハチネン,サンビャクナナジューハチネン
３７９年,1288,1288,4001,名詞,固有名詞,一般,*,*,*,379年,サンビャクナナジュウキュウネン,サンビャクナナジュウキューネン
三百七十九年,1288,1288,-3194,名詞,固有名詞,一般,*,*,*,379年,サンビャクナナジュウキュウネン,サンビャクナナジューキューネン
３８０年,1288,1288,2229,名詞,固有名詞,一般,*,*,*,380年,サンビャクハチジュウネン,サンビャクハチジュウネン
三百八十年,1288,1288,-2477,名詞,固有名詞,一般,*,*,*,380年,サンビャクハチジュウネン,サンビャクハチジューネン
３８１年,1288,1288,1525,名詞,固有名詞,一般,*,*,*,381年,サンビャクハチジュウイチネン,サンビャクハチジュウイチネン
三百八十一年,1288,1288,-3185,名詞,固有名詞,一般,*,*,*,381年,サンビャクハチジュウイチネン,サンビャクハチジューイチネン
３８２年,1288,1288,2772,名詞,固有名詞,一般,*,*,*,382年,サンビャクハチジュウニネン,サンビャクハチジュウニネン
三百八十二年,1288,1288,-3762,名詞,固有名詞,一般,*,*,*,382年,サンビャクハチジュウニネン,サンビャクハチジューニネン
３８３年,1288,1288,2441,名詞,固有名詞,一般,*,*,*,383年,サンビャクハチジュウサンネン,サンビャクハチジュウサンネン
三百八十三年,1288,1288,-3953,名詞,固有名詞,一般,*,*,*,383年,サンビャクハチジュウサンネン,サンビャクハチジューサンネン
３８４年,1288,1288,2737,名詞,固有名詞,一般,*,*,*,384年,サンビャクハチジュウヨンネン,サンビャクハチジュウヨンネン
三百八十四年,1288,1288,-3074,名詞,固有名詞,一般,*,*,*,384年,サンビャクハチジュウヨンネン,サンビャクハチジューヨンネン
３８５年,1288,1288,1647,名詞,固有名詞,一般,*,*,*,385年,サンビャクハチジュウゴネン,サンビャクハチジュウゴネン
三百八十五年,1288,1288,-3038,名詞,固有名詞,一般,*,*,*,385年,サンビャクハチジュウゴネン,サンビャクハチジューゴネン
３８６年,1288,1288,2123,名詞,固有名詞,一般,*,*,*,386年,サンビャクハチジュウロクネン,サンビャクハチジュウロクネン
三百八十六年,1288,1288,-4217,名詞,固有名詞,一般,*,*,*,386年,サンビャクハチジュウロクネン,サンビャクハチジューロクネン
３８７年,1288,1288,2789,名詞,固有名詞,一般,*,*,*,387年,サンビャクハチジュウナナネン,サンビャクハチジュウナナネン
三百八十七年,1288,1288,-3692,名詞,固有名詞,一般,*,*,*,387年,サンビャクハチジュウナナネン,サンビャクハチジューナナネン
３８８年,1288,1288,2592,名詞,固有名詞,一般,*,*,*,388年,サンビャクハチジュウハチネン,サンビャクハチジュウハチネン
三百八十八年,1288,1288,-3053,名詞,固有名詞,一般,*,*,*,388年,サンビャクハチジュウハチネン,サンビャクハチジューハチネン
３８９年,1288,1288,3804,名詞,固有名詞,一般,*,*,*,389年,サンビャクハチジュウキュウネン,サンビャクハチジュウキューネン
三百八十九年,1288,1288,-2555,名詞,固有名詞,一般,*,*,*,389年,サンビャクハチジュウキュウネン,サンビャクハチジューキューネン
３９０年,1288,1288,3441,名詞,固有名詞,一般,*,*,*,390年,サンビャクキュウジュウネン,サンビャクキュージュウネン
三百九十年,1288,1288,-1979,名詞,固有名詞,一般,*,*,*,390年,サンビャクキュウジュウネン,サンビャクキュージューネン
３９１年,1288,1288,2736,名詞,固有名詞,一般,*,*,*,391年,サンビャクキュウジュウイチネン,サンビャクキュージュウイチネン
三百九十一年,1288,1288,-2687,名詞,固有名詞,一般,*,*,*,391年,サンビャクキュウジュウイチネン,サンビャクキュージューイチネン
３９２年,1288,1288,3984,名詞,固有名詞,一般,*,*,*,392年,サンビャクキュウジュウニネン,サンビャクキュージュウニネン
三百九十二年,1288,1288,-3264,名詞,固有名詞,一般,*,*,*,392年,サンビャクキュウジュウニネン,サンビャクキュージューニネン
３９３年,1288,1288,3653,名詞,固有名詞,一般,*,*,*,393年,サンビャクキュウジュウサンネン,サンビャクキュージュウサンネン
三百九十三年,1288,1288,-3455,名詞,固有名詞,一般,*,*,*,393年,サンビャクキュウジュウサンネン,サンビャクキュージューサンネン
３９４年,1288,1288,3949,名詞,固有名詞,一般,*,*,*,394年,サンビャクキュウジュウヨンネン,サンビャクキュージュウヨンネン
三百九十四年,1288,1288,-2577,名詞,固有名詞,一般,*,*,*,394年,サンビャクキュウジュウヨンネン,サンビャクキュージューヨンネン
３９５年,1288,1288,2859,名詞,固有名詞,一般,*,*,*,395年,サンビャクキュウジュウゴネン,サンビャクキュージュウゴネン
三百九十五年,1288,1288,-2540,名詞,固有名詞,一般,*,*,*,395年,サンビャクキュウジュウゴネン,サンビャクキュージューゴネン
３９６年,1288,1288,3334,名詞,固有名詞,一般,*,*,*,396年,サンビャクキュウジュウロクネン,サンビャクキュージュウロクネン
三百九十六年,1288,1288,-3719,名詞,固有名詞,一般,*,*,*,396年,サンビャクキュウジュウロクネン,サンビャクキュージューロクネン
３９７年,1288,1288,4001,名詞,固有名詞,一般,*,*,*,397年,サンビャクキュウジュウナナネン,サンビャクキュージュウナナネン
三百九十七年,1288,1288,-3194,名詞,固有名詞,一般,*,*,*,397年,サンビャクキュウジュウナナネン,サンビャクキュージューナナネン
３９８年,1288,1288,3804,名詞,固有名詞,一般,*,*,*,398年,サンビャクキュウジュウハチネン,サンビャクキュージュウハチネン
三百九十八年,1288,1288,-2555,名詞,固有名詞,一般,*,*,*,398年,サンビャクキュウジュウハチネン,サンビャクキュージューハチネン
３９９年,1288,1288,5015,名詞,固有名詞,一般,*,*,*,399年,サンビャクキュウジュウキュウネン,サンビャクキュージュウキューネン
三百九十九年,1288,1288,-2057,名詞,固有名詞,一般,*,*,*,399年,サンビャクキュウジュウキュウネン,サンビャクキュージューキューネン
４００年,1288,1288,2163,名詞,固有名詞,一般,*,*,*,400年,ヨンヒャクネン,ヨンヒャクネン
四百年,1288,1288,-60,名詞,固有名詞,一般,*,*,*,400年,ヨンヒャクネン,ヨンヒャクネン
４０１年,1288,1288,1458,名詞,固有名詞,一般,*,*,*,401年,ヨンヒャクイチネン,ヨンヒャクイチネン
四百一年,1288,1288,-525,名詞,固有名詞,一般,*,*,*,401年,ヨンヒャクイチネン,ヨンヒャクイチネン
４０２年,1288,1288,2706,名詞,固有名詞,一般,*,*,*,402年,ヨンヒャクニネン,ヨンヒャクニネン
四百二年,1288,1288,-1103,名詞,固有名詞,一般,*,*,*,402年,ヨンヒャクニネン,ヨンヒャクニネン
４０３年,1288,1288,2375,名詞,固有名詞,一般,*,*,*,403年,ヨンヒャクサンネン,ヨンヒャクサンネン
四百三年,1288,1288,-1294,名詞,固有名詞,一般,*,*,*,403年,ヨンヒャクサンネン,ヨンヒャクサンネン
４０４年,1288,1288,2671,名詞,固有名詞,一般,*,*,*,404年,ヨンヒャクヨンネン,ヨンヒャクヨンネン
四百四年,1288,1288,-415,名詞,固有名詞,一般,*,*,*,404年,ヨンヒャクヨンネン,ヨンヒャクヨンネン
４０５年,1288,1288,1581,名詞,固有名詞,一般,*,*,*,405年,ヨンヒャクゴネン,ヨンヒャクゴネン
四百五年,1288,1288,-379,名詞,固有名詞,一般,*,*,*,405年,ヨンヒャクゴネン,ヨンヒャクゴネン
４０６年,1288,1288,2056,名詞,固有名詞,一般,*,*,*,406年,ヨンヒャクロクネン,ヨンヒャクロクネン
四百六年,1288,1288,-1557,名詞,固有名詞,一般,*,*,*,406年,ヨンヒャクロクネン,ヨンヒャクロクネン
４０７年,1288,1288,2723,名詞,固有名詞,一般,*,*,*,407年,ヨンヒャクナナネン,ヨンヒャクナナネン
四百七年,1288,1288,-1032,名詞,固有名詞,一般,*,*,*,407年,ヨンヒャクナナネン,ヨンヒャクナナネン
４０８年,1288,1288,2525,名詞,固有名詞,一般,*,*,*,408年,ヨンヒャクハチネン,ヨンヒャクハチネン
四百八年,1288,1288,-394,名詞,固有名詞,一般,*,*,*,408年,ヨンヒャクハチネン,ヨンヒャクハチネン
４０９年,1288,1288,3737,名詞,固有名詞,一般,*,*,*,409年,ヨンヒャクキュウネン,ヨンヒャクキューネン
四百九年,1288,1288,102,名詞,固有名詞,一般,*,*,*,409年,ヨンヒャクキュウネン,ヨンヒャクキューネン
４１０年,1288,1288,1458,名詞,固有名詞,一般,*,*,*,410年,ヨンヒャクジュウネン,ヨンヒャクジュウネン
四百十年,1288,1288,-1143,名詞,固有名詞,一般,*,*,*,410年,ヨンヒャクジュウネン,ヨンヒャクジューネン
４１１年,1288,1288,753,名詞,固有名詞,一般,*,*,*,411年,ヨンヒャクジュウイチネン,ヨンヒャクジュウイチネン
四百十一年,1288,1288,-1730,名詞,固有名詞,一般,*,*,*,411年,ヨンヒャクジュウイチネン,ヨンヒャクジューイチネン
４１２年,1288,1288,2001,名詞,固有名詞,一般,*,*,*,412年,ヨンヒャクジュウニネン,ヨンヒャクジュウニネン
四百十二年,1288,1288,-2308,名詞,固有名詞,一般,*,*,*,412年,ヨンヒャクジュウニネン,ヨンヒャクジューニネン
４１３年,1288,1288,1670,名詞,固有名詞,一般,*,*,*,413年,ヨンヒャクジュウサンネン,ヨンヒャクジュウサンネン
四百十三年,1288,1288,-2499,名詞,固有名詞,一般,*,*,*,413年,ヨンヒャクジュウサンネン,ヨンヒャクジューサンネン
４１４年,1288,1288,1966,名詞,固有名詞,一般,*,*,*,414年,ヨンヒャクジュウヨンネン,ヨンヒャクジュウヨンネン
四百十四年,1288,1288,-1620,名詞,固有名詞,一般,*,*,*,414年,ヨンヒャクジュウヨンネン,ヨンヒャクジューヨンネン
４１５年,1288,1288,876,名詞,固有名詞,一般,*,*,*,415年,ヨンヒャクジュウゴネン,ヨンヒャクジュウゴネン
四百十五年,1288,1288,-1584,名詞,固有名詞,一般,*,*,*,415年,ヨンヒャクジュウゴネン,ヨンヒャクジューゴネン
４１６年,1288,1288,1351,名詞,固有名詞,一般,*,*,*,416年,ヨンヒャクジュウロクネン,ヨンヒャクジュウロクネン
四百十六年,1288,1288,-2762,名詞,固有名詞,一般,*,*,*,416年,ヨンヒャクジュウロクネン,ヨンヒャクジューロクネン
４１７年,1288,1288,2018,名詞,固有名詞,一般,*,*,*,417年,ヨンヒャクジュウナナネン,ヨンヒャクジュウナナネン
四百十七年,1288,1288,-2237,名詞,固有名詞,一般,*,*,*,417年,ヨンヒャクジュウナナネン,ヨンヒャクジューナナネン
４１８年,1288,1288,1821,名詞,固有名詞,一般,*,*,*,418年,ヨンヒャクジュウハチネン,ヨンヒャクジュウハチネン
四百十八年,1288,1288,-1599,名詞,固有名詞,一般,*,*,*,418年,ヨンヒャクジュウハチネン,ヨンヒャクジューハチネン
４１９年,1288,1288,3032,名詞,固有名詞,一般,*,*,*,419年,ヨンヒャクジュウキュウネン,ヨンヒャクジュウキューネン
四百十九年,1288,1288,-1101,名詞,固有名詞,一般,*,*,*,419年,ヨンヒャクジュウキュウネン,ヨンヒャクジューキューネン
４２０年,1288,1288,2706,名詞,固有名詞,一般,*,*,*,420年,ヨンヒャクニジュウネン,ヨンヒャクニジュウネン
四百二十年,1288,1288,-2308,名詞,固有名詞,一般,*,*,*,420年,ヨンヒャクニジュウネン,ヨンヒャクニジューネン
４２１年,1288,1288,2001,名詞,固有名詞,一般,*,*,*,421年,ヨンヒャクニジュウイチネン,ヨンヒャクニジュウイチネン
四百二十一年,1288,1288,-3016,名詞,固有名詞,一般,*,*,*,421年,ヨンヒャクニジュウイチネン,ヨンヒャクニジューイチネン
４２２年,1288,1288,3248,名詞,固有名詞,一般,*,*,*,422年,ヨンヒャクニジュウニネン,ヨンヒャクニジュウニネン
四百二十二年,1288,1288,-3594,名詞,固有名詞,一般,*,*,*,422年,ヨンヒャクニジュウニネン,ヨンヒャクニジューニネン
４２３年,1288,1288,2918,名詞,固有名詞,一般,*,*,*,423年,ヨンヒャクニジュウサンネン,ヨンヒャクニジュウサンネン
四百二十三年,1288,1288,-3784,名詞,固有名詞,一般,*,*,*,423年,ヨンヒャクニジュウサンネン,ヨンヒャクニジューサンネン
４２４年,1288,1288,3214,名詞,固有名詞,一般,*,*,*,424年,ヨンヒャクニジュウヨンネン,ヨンヒャクニジュウヨンネン
四百二十四年,1288,1288,-2906,名詞,固有名詞,一般,*,*,*,424年,ヨンヒャクニジュウヨンネン,ヨンヒャクニジューヨンネン
４２５年,1288,1288,2124,名詞,固有名詞,一般,*,*,*,425年,ヨンヒャクニジュウゴネン,ヨンヒャクニジュウゴネン
四百二十五年,1288,1288,-2869,名詞,固有名詞,一般,*,*,*,425年,ヨンヒャクニジュウゴネン,ヨンヒャクニジューゴネン
４２６年,1288,1288,2599,名詞,固有名詞,一般,*,*,*,426年,ヨンヒャクニジュウロクネン,ヨンヒャクニジュウロクネン
四百二十六年,1288,1288,-4048,名詞,固有名詞,一般,*,*,*,426年,ヨンヒャクニジュウロクネン,ヨンヒャクニジューロクネン
４２７年,1288,1288,3265,名詞,固有名詞,一般,*,*,*,427年,ヨンヒャクニジュウナナネン,ヨンヒャクニジュウナナネン
四百二十七年,1288,1288,-3523,名詞,固有名詞,一般,*,*,*,427年,ヨンヒャクニジュウナナネン,ヨンヒャクニジューナナネン
４２８年,1288,1288,3068,名詞,固有名詞,一般,*,*,*,428年,ヨンヒャクニジュウハチネン,ヨンヒャクニジュウハチネン
四百二十八年,1288,1288,-2885,名詞,固有名詞,一般,*,*,*,428年,ヨンヒャクニジュウハチネン,ヨンヒャクニジューハチネン
４２９年,1288,1288,4280,名詞,固有名詞,一般,*,*,*,429年,ヨンヒャクニジュウキュウネン,ヨンヒャクニジュウキューネン
四百二十九年,1288,1288,-2387,名詞,固有名詞,一般,*,*,*,429年,ヨンヒャクニジュウキュウネン,ヨンヒャクニジューキューネン
４３０年,1288,1288,2375,名詞,固有名詞,一般,*,*,*,430年,ヨンヒャクサンジュウネン,ヨンヒャクサンジュウネン
四百三十年,1288,1288,-2499,名詞,固有名詞,一般,*,*,*,430年,ヨンヒャクサンジュウネン,ヨンヒャクサンジューネン
４３１年,1288,1288,1670,名詞,固有名詞,一般,*,*,*,431年,ヨンヒャクサンジュウイチネン,ヨンヒャクサンジュウイチネン
四百三十一年,1288,1288,-3207,名詞,固有名詞,一般,*,*,*,431年,ヨンヒャクサンジュウイチネン,ヨンヒャクサンジューイチネン
４３２年,1288,1288,2918,名詞,固有名詞,一般,*,*,*,432年,ヨンヒャクサンジュウニネン,ヨンヒャクサンジュウニネン
四百三十二年,1288,1288,-3784,名詞,固有名詞,一般,*,*,*,432年,ヨンヒャクサンジュウニネン,ヨンヒャクサンジューニネン
４３３年,1288,1288,2587,名詞,固有名詞,一般,*,*,*,433年,ヨンヒャクサンジュウサンネン,ヨンヒャクサンジュウサンネン
四百三十三年,1288,1288,-3975,名詞,固有名詞,一般,*,*,*,433年,ヨンヒャクサンジュウサンネン,ヨンヒャクサンジューサンネン
４３４年,1288,1288,2883,名詞,固有名詞,一般,*,*,*,434年,ヨンヒャクサンジュウヨンネン,ヨンヒャクサンジュウヨンネン
四百三十四年,1288,1288,-3097,名詞,固有名詞,一般,*,*,*,434年,ヨンヒャクサンジュウヨンネン,ヨンヒャクサンジューヨンネン
４３５年,1288,1288,1793,名詞,固有名詞,一般,*,*,*,435年,ヨンヒャクサンジュウゴネン,ヨンヒャクサンジュウゴネン
四百三十五年,1288,1288,-3060,名詞,固有名詞,一般,*,*,*,435年,ヨンヒャクサンジュウゴネン,ヨンヒャクサンジューゴネン
